CustomerID,total_orders,total_spent,festival_orders,inactive_days,returns_count,discount_usage_rate,app_sessions_per_month,days_since_last_purchase,avg_order_value,seasonal_engagement_ratio,loyalty_score
18437,95,135961,19,174,12,0.48,55,7,1431.1684210526316,0.2,1.19
18438,25,162482,41,151,14,0.89,18,197,6499.28,1.0,0.71
18439,9,19976,46,296,14,0.43,50,361,2219.555555555556,1.0,-0.1
18440,39,24016,26,3,7,0.97,29,216,615.7948717948718,0.6666666666666666,1.24
18441,89,154814,27,75,10,0.02,19,84,1739.4831460674156,0.3033707865168539,1.27
18442,72,24553,59,0,13,0.79,4,213,341.0138888888889,0.8194444444444444,1.28
18443,52,195410,30,269,6,0.71,37,202,3757.8846153846152,0.5769230769230769,0.89
18444,84,30332,46,352,14,0.61,36,245,361.0952380952381,0.5476190476190477,0.8
18445,99,120437,6,163,12,0.3,20,302,1216.5353535353536,0.0606060606060606,1.15
18446,94,136508,7,297,6,0.61,14,33,1452.212765957447,0.0744680851063829,0.94
18447,66,149159,31,47,7,0.59,19,271,2259.9848484848485,0.4696969696969697,1.26
18448,39,56702,10,17,12,0.15,39,34,1453.8974358974358,0.2564102564102564,1.16
18449,74,26428,47,88,10,0.88,7,79,357.1351351351352,0.6351351351351351,1.17
18450,25,160226,25,331,10,0.53,27,265,6409.04,1.0,0.53
18451,84,93045,54,315,0,0.09,52,347,1107.678571428571,0.6428571428571429,1.0
18452,43,176819,24,155,0,0.39,30,320,4112.069767441861,0.5581395348837209,1.11
18453,38,108369,6,180,6,0.22,13,122,2851.815789473684,0.1578947368421052,0.93
18454,19,35349,19,8,1,0.17,33,284,1860.4736842105265,1.0,1.27
18455,10,38358,40,151,11,0.95,34,265,3835.8,1.0,0.38
18456,70,53484,56,147,3,0.67,36,249,764.0571428571428,0.8,1.18
18457,92,51837,50,26,11,0.3,36,306,563.445652173913,0.5434782608695652,1.39
18458,60,76333,57,100,5,0.68,24,164,1272.2166666666667,0.95,1.18
18459,53,8531,29,198,4,0.8,59,265,160.96226415094338,0.5471698113207547,1.08
18460,96,14825,55,82,4,0.32,34,251,154.42708333333334,0.5729166666666666,1.35
18461,5,196100,0,53,10,0.98,33,31,39220.0,0.0,-0.01
18462,69,73447,17,341,5,0.88,25,235,1064.4492753623188,0.2463768115942029,0.82
18463,32,164388,7,81,9,0.8,22,301,5137.125,0.21875,1.02
18464,24,72267,28,142,6,0.72,11,271,3011.125,1.0,0.9
18465,52,18279,39,252,1,0.04,1,245,351.5192307692308,0.75,0.91
18466,76,114094,21,96,11,0.02,38,66,1501.2368421052631,0.2763157894736842,1.22
18467,69,112759,31,358,10,0.16,28,63,1634.1884057971015,0.4492753623188406,0.75
18468,94,176295,39,39,3,0.92,25,119,1875.4787234042556,0.4148936170212766,1.4
18469,55,160072,13,228,6,0.22,16,110,2910.4,0.2363636363636363,0.93
18470,47,144117,55,196,4,0.7,47,107,3066.31914893617,1.0,1.04
18471,53,183570,1,170,10,0.98,9,116,3463.584905660377,0.0188679245283018,0.96
18472,29,37299,34,319,13,0.94,21,27,1286.1724137931035,1.0,0.52
18473,78,150317,6,1,11,0.4,14,192,1927.1410256410256,0.0769230769230769,1.34
18474,80,159411,2,285,9,0.68,33,188,1992.6375,0.025,0.93
18475,45,82950,14,51,14,0.76,21,312,1843.3333333333333,0.3111111111111111,1.08
18476,75,195891,42,356,8,0.55,42,327,2611.88,0.56,0.82
18477,68,127887,33,102,5,0.52,21,188,1880.6911764705883,0.4852941176470588,1.2
18478,65,115074,21,32,12,0.22,2,221,1770.3692307692309,0.3230769230769231,1.2
18479,16,113691,17,264,3,0.68,19,276,7105.6875,1.0,0.73
18480,85,160103,45,10,10,0.29,20,359,1883.5647058823529,0.5294117647058824,1.37
18481,73,148698,17,75,10,0.31,3,307,2036.958904109589,0.2328767123287671,1.18
18482,18,24302,58,53,11,0.27,35,72,1350.111111111111,1.0,0.86
18483,38,112277,33,330,13,0.07,19,178,2954.657894736842,0.868421052631579,0.59
18484,52,178763,35,96,9,0.84,15,199,3437.75,0.6730769230769231,1.1
18485,65,162184,45,147,3,0.86,18,88,2495.1384615384613,0.6923076923076923,1.13
18486,85,72047,38,4,12,0.72,22,342,847.6117647058824,0.4470588235294118,1.37
18487,39,104812,46,279,2,0.93,57,148,2687.48717948718,1.0,0.92
18488,69,138159,37,286,12,0.63,29,128,2002.304347826087,0.5362318840579711,0.86
18489,63,129407,36,105,13,0.64,59,136,2054.0793650793653,0.5714285714285714,1.18
18490,40,105966,51,43,5,0.89,59,256,2649.15,1.0,1.27
18491,83,163386,17,205,7,0.21,17,121,1968.506024096385,0.2048192771084337,1.05
18492,23,130306,42,279,0,0.44,11,207,5665.478260869565,1.0,0.82
18493,46,158307,39,117,14,0.7,2,22,3441.4565217391305,0.8478260869565217,0.94
18494,73,192644,28,267,1,0.27,10,35,2638.958904109589,0.3835616438356164,0.96
18495,23,34366,11,177,3,0.23,47,298,1494.1739130434785,0.4782608695652174,0.98
18496,43,52347,17,340,6,0.9,22,205,1217.3720930232555,0.3953488372093023,0.71
18497,73,33837,30,227,11,1.0,17,220,463.5205479452055,0.410958904109589,0.95
18498,56,9139,14,280,1,0.39,26,276,163.19642857142858,0.25,0.92
18499,16,141657,58,116,10,0.24,47,93,8853.5625,1.0,0.77
18500,87,4659,39,141,11,0.4,46,325,53.55172413793103,0.4482758620689655,1.2
18501,51,92761,57,71,9,0.3,55,128,1818.8431372549016,1.0,1.21
18502,80,6634,29,28,11,0.82,3,27,82.925,0.3625,1.28
18503,40,117969,35,24,7,0.9,38,325,2949.225,0.875,1.23
18504,67,106126,27,86,2,0.39,51,276,1583.9701492537313,0.4029850746268656,1.31
18505,80,4682,52,186,14,0.6,22,23,58.525,0.65,1.03
18506,86,167523,14,99,1,0.08,20,224,1947.941860465116,0.1627906976744186,1.29
18507,55,136724,42,254,6,0.46,41,12,2485.890909090909,0.7636363636363637,0.94
18508,47,112485,32,177,10,0.01,35,241,2393.2978723404253,0.6808510638297872,0.97
18509,38,76038,1,139,11,0.67,59,305,2001.0,0.0263157894736842,1.01
18510,53,137485,58,81,9,0.18,15,352,2594.056603773585,1.0,1.13
18511,22,22984,7,355,8,0.88,53,208,1044.7272727272727,0.3181818181818182,0.56
18512,65,21487,47,18,3,0.63,38,155,330.5692307692308,0.7230769230769231,1.38
18513,61,3075,32,254,1,0.93,10,65,50.40983606557377,0.5245901639344263,0.95
18514,97,165622,34,52,8,0.94,33,307,1707.4432989690722,0.3505154639175257,1.37
18515,9,86726,17,34,9,0.17,23,333,9636.222222222224,1.0,0.61
18516,93,98799,25,154,4,0.51,57,231,1062.354838709677,0.2688172043010752,1.27
18517,28,43293,47,66,12,0.2,6,295,1546.178571428571,1.0,0.92
18518,97,161284,20,229,9,0.45,31,16,1662.721649484536,0.2061855670103092,1.07
18519,68,15962,27,50,6,0.45,26,5,234.73529411764707,0.3970588235294117,1.29
18520,63,147925,19,360,9,0.74,13,122,2348.015873015873,0.3015873015873015,0.71
18521,42,51209,51,42,4,0.98,16,171,1219.2619047619048,1.0,1.21
18522,37,178036,44,34,11,0.63,36,57,4811.783783783784,1.0,1.13
18523,14,68645,19,14,12,0.82,29,97,4903.214285714285,1.0,0.76
18524,41,192573,58,143,4,0.4,23,276,4696.90243902439,1.0,1.05
18525,91,127676,3,354,5,0.07,12,230,1403.032967032967,0.0329670329670329,0.84
18526,15,127528,35,68,4,0.51,36,352,8501.866666666667,1.0,1.04
18527,28,67856,53,198,7,0.9,45,176,2423.428571428572,1.0,0.88
18528,92,114018,33,84,10,0.24,25,178,1239.3260869565215,0.358695652173913,1.28
18529,75,82523,44,168,11,0.26,48,2,1100.3066666666666,0.5866666666666667,1.12
18530,25,38185,12,192,10,0.1,24,140,1527.4,0.48,0.75
18531,24,181956,30,29,3,1.0,27,53,7581.5,1.0,1.19
18532,14,194930,51,146,2,0.41,33,12,13923.57142857143,1.0,0.98
18533,93,94745,38,87,13,0.3,19,162,1018.763440860215,0.4086021505376344,1.24
18534,51,196398,6,301,2,0.93,1,105,3850.941176470588,0.1176470588235294,0.81
18535,51,40330,16,315,1,0.81,29,162,790.7843137254902,0.3137254901960784,0.86
18536,19,47415,41,78,7,0.88,29,268,2495.5263157894738,1.0,0.96
18537,48,62006,11,226,12,0.95,45,17,1291.7916666666667,0.2291666666666666,0.89
18538,66,181199,56,23,13,0.86,43,262,2745.439393939394,0.8484848484848485,1.3
18539,10,23547,54,176,6,0.99,17,30,2354.7,1.0,0.61
18540,70,23939,58,186,5,0.64,39,86,341.98571428571427,0.8285714285714286,1.1
18541,80,80738,53,269,1,0.24,55,343,1009.225,0.6625,1.06
18542,8,95756,29,213,1,0.17,30,208,11969.5,1.0,0.85
18543,27,133794,47,294,9,0.6,25,235,4955.333333333333,1.0,0.63
18544,17,175436,33,263,0,0.36,33,282,10319.764705882351,1.0,0.88
18545,85,113840,21,175,13,0.13,34,111,1339.2941176470588,0.2470588235294117,1.1
18546,35,12674,20,79,11,0.8,41,296,362.1142857142857,0.5714285714285714,1.05
18547,20,114951,8,237,9,0.35,14,159,5747.55,0.4,0.62
18548,45,131095,11,80,1,0.45,48,302,2913.222222222222,0.2444444444444444,1.26
18549,94,134884,16,196,8,0.61,57,67,1434.936170212766,0.1702127659574468,1.18
18550,96,123225,15,296,0,0.4,26,344,1283.59375,0.15625,1.01
18551,5,134350,4,290,12,0.87,18,91,26870.0,0.8,-0.67
18552,16,167190,18,180,9,0.98,20,124,10449.375,1.0,0.65
18553,60,138602,56,53,3,0.39,7,246,2310.0333333333333,0.9333333333333332,1.25
18554,54,50866,27,164,1,0.18,30,356,941.9629629629628,0.5,1.11
18555,24,82523,16,17,4,0.28,49,235,3438.458333333333,0.6666666666666666,1.23
18556,70,132996,21,276,13,0.67,29,125,1899.942857142857,0.3,0.87
18557,40,20546,34,255,9,0.08,45,68,513.65,0.85,0.84
18558,83,54305,48,297,7,0.67,2,105,654.277108433735,0.5783132530120482,0.87
18559,42,103833,58,320,0,0.53,12,59,2472.214285714286,1.0,0.8
18560,26,151025,14,135,8,0.05,21,210,5808.653846153846,0.5384615384615384,0.9
18561,65,167655,18,211,6,0.41,10,296,2579.3076923076924,0.2769230769230769,0.98
18562,54,5462,46,240,4,0.23,34,155,101.14814814814817,0.8518518518518519,0.96
18563,63,1888,49,113,4,0.13,38,230,29.96825396825397,0.7777777777777778,1.21
18564,24,88868,25,356,8,0.94,33,140,3702.8333333333335,1.0,0.54
18565,40,86509,43,316,8,0.29,6,159,2162.725,1.0,0.67
18566,19,112946,59,196,1,0.49,21,156,5944.526315789473,1.0,0.94
18567,66,68259,43,186,7,0.61,57,112,1034.2272727272727,0.6515151515151515,1.11
18568,7,24410,55,265,4,0.63,56,100,3487.1428571428573,1.0,0.55
18569,97,9602,34,190,13,0.38,59,282,98.98969072164948,0.3505154639175257,1.17
18570,95,19614,42,262,1,0.27,56,241,206.46315789473684,0.4421052631578947,1.11
18571,9,123142,22,34,8,0.56,28,13,13682.444444444443,1.0,0.69
18572,60,126085,9,346,3,0.79,58,297,2101.4166666666665,0.15,0.87
18573,35,19444,21,41,4,0.89,9,288,555.5428571428571,0.6,1.17
18574,90,54050,46,212,6,0.59,21,278,600.5555555555555,0.5111111111111111,1.08
18575,39,69149,54,87,1,0.53,42,120,1773.051282051282,1.0,1.22
18576,75,122703,10,284,4,0.97,10,110,1636.04,0.1333333333333333,0.91
18577,74,109308,54,154,7,0.2,55,355,1477.1351351351352,0.7297297297297297,1.19
18578,30,89618,25,293,11,0.02,29,80,2987.266666666667,0.8333333333333334,0.63
18579,5,117490,0,257,13,0.49,16,306,23498.0,0.0,-0.74
18580,87,45866,51,24,10,0.06,48,3,527.1954022988506,0.5862068965517241,1.41
18581,11,198285,35,193,0,0.06,19,238,18025.90909090909,1.0,0.95
18582,40,189311,52,293,11,0.03,54,95,4732.775,1.0,0.76
18583,80,120401,57,58,10,0.62,32,272,1505.0125,0.7125,1.29
18584,88,107034,20,105,7,0.63,12,322,1216.2954545454545,0.2272727272727272,1.22
18585,91,44211,7,6,1,0.26,24,296,485.8351648351649,0.0769230769230769,1.46
18586,29,135076,19,176,3,0.45,52,86,4657.793103448276,0.6551724137931034,1.03
18587,98,64789,44,195,10,0.42,42,184,661.1122448979592,0.4489795918367347,1.15
18588,63,75522,16,363,11,0.49,1,78,1198.7619047619048,0.2539682539682539,0.66
18589,65,65084,14,231,2,0.2,47,14,1001.2923076923076,0.2153846153846154,1.06
18590,33,100032,20,296,1,0.81,51,318,3031.2727272727275,0.6060606060606061,0.88
18591,99,27269,0,201,9,0.29,43,111,275.44444444444446,0.0,1.15
18592,22,80709,59,360,9,0.33,55,69,3668.590909090909,1.0,0.53
18593,45,114145,2,219,1,0.65,42,155,2536.555555555556,0.0444444444444444,1.02
18594,23,22118,30,349,9,0.98,54,303,961.6521739130436,1.0,0.56
18595,8,15089,55,279,5,0.2,33,324,1886.125,1.0,0.45
18596,69,120682,57,291,2,0.36,46,87,1749.0144927536232,0.8260869565217391,0.97
18597,45,43956,30,335,9,0.37,54,74,976.8,0.6666666666666666,0.75
18598,19,92601,20,276,3,0.53,13,223,4873.736842105263,1.0,0.73
18599,58,80226,22,282,3,0.84,54,145,1383.2068965517242,0.3793103448275862,0.96
18600,68,145812,16,310,1,0.73,29,107,2144.294117647059,0.2352941176470588,0.91
18601,76,109605,21,84,3,0.21,2,231,1442.171052631579,0.2763157894736842,1.23
18602,19,105749,59,218,1,0.71,54,27,5565.736842105263,1.0,0.97
18603,83,108133,55,226,13,0.13,57,104,1302.8072289156626,0.6626506024096386,1.06
18604,54,128974,21,314,3,0.19,40,307,2388.4074074074074,0.3888888888888889,0.87
18605,26,72160,35,329,12,0.39,11,59,2775.3846153846152,1.0,0.47
18606,22,87078,58,289,7,0.34,51,79,3958.090909090909,1.0,0.69
18607,84,44779,7,51,14,0.87,51,152,533.0833333333334,0.0833333333333333,1.33
18608,6,152567,46,141,14,1.0,11,99,25427.83333333333,1.0,-0.39
18609,40,40602,7,58,8,0.2,31,141,1015.05,0.175,1.15
18610,24,141105,13,56,14,0.66,5,70,5879.375,0.5416666666666666,0.83
18611,20,185175,37,119,3,0.58,55,52,9258.75,1.0,1.07
18612,71,152514,23,36,3,0.77,49,96,2148.0845070422533,0.323943661971831,1.39
18613,34,4247,59,185,14,0.7,3,213,124.91176470588236,1.0,0.74
18614,59,182440,21,287,13,0.28,54,277,3092.2033898305085,0.3559322033898305,0.85
18615,70,132012,14,275,6,0.84,18,158,1885.8857142857144,0.2,0.91
18616,30,187316,19,125,0,0.48,30,54,6243.866666666667,0.6333333333333333,1.13
18617,61,107284,26,212,6,0.93,50,214,1758.7540983606557,0.4262295081967213,1.04
18618,73,157546,27,336,12,0.56,21,187,2158.164383561644,0.3698630136986301,0.77
18619,6,196856,21,188,8,0.29,11,303,32809.333333333336,1.0,0.13
18620,60,137658,30,184,3,0.9,13,194,2294.3,0.5,1.04
18621,88,57228,8,108,14,0.83,53,257,650.3181818181819,0.0909090909090909,1.25
18622,66,8940,55,51,1,0.95,13,88,135.45454545454547,0.8333333333333334,1.3
18623,38,19606,22,343,12,0.89,3,180,515.9473684210526,0.5789473684210527,0.55
18624,60,108753,4,340,14,0.25,16,277,1812.55,0.0666666666666666,0.68
18625,59,41747,44,334,14,0.82,26,188,707.5762711864406,0.7457627118644068,0.71
18626,24,196799,38,100,3,0.59,14,360,8199.958333333334,1.0,1.05
18627,54,166354,16,315,1,0.4,4,124,3080.6296296296296,0.2962962962962963,0.81
18628,29,58760,39,145,9,0.01,37,176,2026.206896551724,1.0,0.92
18629,88,195068,4,204,6,0.7,26,74,2216.681818181818,0.0454545454545454,1.1
18630,29,3883,54,174,5,0.85,38,140,133.89655172413794,1.0,0.96
18631,57,168666,6,230,12,0.6,15,116,2959.0526315789475,0.1052631578947368,0.87
18632,18,70875,7,125,11,0.31,21,259,3937.5,0.3888888888888889,0.71
18633,64,89209,6,267,10,0.06,41,66,1393.890625,0.09375,0.91
18634,47,147498,21,250,1,0.66,13,134,3138.255319148936,0.4468085106382978,0.92
18635,66,148558,43,357,14,0.4,13,254,2250.878787878788,0.6515151515151515,0.68
18636,80,77085,37,111,5,0.5,38,323,963.5625,0.4625,1.26
18637,73,4993,52,39,8,0.56,58,250,68.3972602739726,0.7123287671232876,1.37
18638,67,144291,20,217,10,0.77,18,73,2153.597014925373,0.2985074626865671,0.96
18639,6,4708,3,235,13,0.54,48,277,784.6666666666666,0.5,-0.38
18640,58,29788,31,191,7,0.53,16,161,513.5862068965517,0.5344827586206896,0.99
18641,20,2495,54,274,8,0.48,53,116,124.75,1.0,0.67
18642,59,168232,28,86,4,0.43,48,257,2851.3898305084745,0.4745762711864407,1.26
18643,98,111002,59,239,13,0.62,11,122,1132.6734693877552,0.6020408163265306,0.99
18644,47,139609,58,355,14,0.02,26,321,2970.404255319149,1.0,0.61
18645,65,167625,29,154,9,0.72,41,327,2578.846153846154,0.4461538461538462,1.11
18646,42,154275,2,179,1,0.31,1,40,3673.214285714286,0.0476190476190476,1.0
18647,49,126114,4,79,4,0.37,32,319,2573.7551020408164,0.0816326530612244,1.21
18648,55,119347,18,6,9,0.61,45,52,2169.9454545454546,0.3272727272727272,1.32
18649,46,186104,7,250,13,0.25,58,160,4045.7391304347834,0.1521739130434782,0.85
18650,28,72124,36,190,2,0.66,1,298,2575.8571428571427,1.0,0.92
18651,34,104106,30,76,13,0.13,52,238,3061.9411764705883,0.8823529411764706,1.03
18652,41,38659,26,54,10,0.65,48,29,942.9024390243902,0.6341463414634146,1.16
18653,57,112064,12,203,13,0.72,7,302,1966.0350877192984,0.2105263157894736,0.89
18654,67,65043,41,346,12,0.7,14,66,970.7910447761194,0.6119402985074627,0.72
18655,15,4525,5,158,13,0.77,41,302,301.6666666666667,0.3333333333333333,0.54
18656,82,5777,0,138,14,0.52,18,99,70.45121951219512,0.0,1.11
18657,27,177863,29,229,3,0.86,13,28,6587.518518518518,1.0,0.85
18658,84,89853,10,321,6,0.23,25,238,1069.678571428571,0.119047619047619,0.89
18659,54,163573,51,66,1,0.38,13,191,3029.1296296296296,0.9444444444444444,1.24
18660,89,126409,40,97,13,0.96,36,280,1420.3258426966293,0.449438202247191,1.25
18661,59,66258,30,113,5,0.79,17,29,1123.0169491525423,0.5084745762711864,1.14
18662,59,121942,15,12,14,0.74,55,275,2066.813559322034,0.2542372881355932,1.3
18663,8,77185,14,146,10,0.71,37,159,9648.125,1.0,0.3
18664,58,24719,4,221,0,0.11,49,351,426.1896551724138,0.0689655172413793,1.08
18665,65,113181,14,20,9,0.95,30,86,1741.246153846154,0.2153846153846154,1.31
18666,82,130420,0,214,2,0.29,17,157,1590.4878048780488,0.0,1.07
18667,87,67686,14,143,10,0.14,10,276,778.0,0.160919540229885,1.13
18668,9,160506,35,339,6,0.02,16,68,17834.0,1.0,0.3
18669,99,21520,59,111,10,0.39,46,174,217.37373737373736,0.5959595959595959,1.3
18670,22,57881,47,77,11,0.67,34,275,2630.954545454545,1.0,0.9
18671,48,133582,53,153,4,0.39,23,135,2782.958333333333,1.0,1.06
18672,35,29546,38,85,11,0.81,15,170,844.1714285714286,1.0,0.99
18673,98,14982,54,360,7,0.18,7,180,152.87755102040816,0.5510204081632653,0.82
18674,25,70451,7,75,6,0.17,35,289,2818.04,0.28,1.07
18675,51,20636,52,30,6,0.27,18,295,404.62745098039215,1.0,1.24
18676,34,190159,21,359,13,0.05,15,299,5592.911764705882,0.6176470588235294,0.5
18677,59,143029,26,323,0,0.84,58,107,2424.2203389830506,0.4406779661016949,0.93
18678,72,37706,58,167,0,0.13,43,212,523.6944444444445,0.8055555555555556,1.19
18679,73,118199,33,282,12,0.38,24,125,1619.164383561644,0.4520547945205479,0.87
18680,45,100377,29,348,5,0.46,39,249,2230.6,0.6444444444444445,0.75
18681,49,63871,11,219,12,0.23,59,271,1303.4897959183672,0.2244897959183673,0.93
18682,78,131448,57,271,7,0.88,9,43,1685.2307692307693,0.7307692307692307,0.91
18683,95,62737,59,199,2,0.74,9,286,660.3894736842105,0.6210526315789474,1.12
18684,84,41975,1,112,7,0.03,33,295,499.70238095238096,0.0119047619047619,1.24
18685,34,98364,45,12,7,0.44,34,107,2893.058823529412,1.0,1.21
18686,81,106687,50,59,0,0.14,23,299,1317.1234567901236,0.6172839506172839,1.35
18687,89,160201,51,334,10,0.64,56,14,1800.0112359550562,0.5730337078651685,0.92
18688,49,38939,37,187,4,0.49,45,198,794.6734693877551,0.7551020408163265,1.06
18689,49,66059,21,363,8,0.81,54,86,1348.142857142857,0.4285714285714285,0.74
18690,83,9298,50,287,10,0.68,32,364,112.02409638554217,0.6024096385542169,0.93
18691,88,120002,16,54,9,0.82,21,274,1363.659090909091,0.1818181818181818,1.31
18692,88,196494,34,242,13,0.88,22,302,2232.8863636363635,0.3863636363636363,0.98
18693,49,7480,51,152,9,0.18,2,335,152.6530612244898,1.0,0.97
18694,59,192461,56,168,10,0.58,44,21,3262.0508474576272,0.9491525423728814,1.06
18695,63,69393,41,281,11,0.16,9,228,1101.4761904761904,0.6507936507936508,0.81
18696,9,5349,55,108,2,0.24,26,332,594.3333333333334,1.0,0.96
18697,36,67964,44,337,8,0.23,20,189,1887.888888888889,1.0,0.64
18698,10,40491,51,35,12,0.35,41,203,4049.1,1.0,0.53
18699,98,125888,22,211,10,0.79,15,351,1284.571428571429,0.2244897959183673,1.07
18700,30,178850,28,352,8,0.32,43,65,5961.666666666667,0.9333333333333332,0.62
18701,41,89699,28,339,0,0.75,40,217,2187.7804878048782,0.6829268292682927,0.83
18702,17,159749,56,130,1,0.0,58,71,9397.0,1.0,1.11
18703,97,97440,49,58,2,0.58,36,288,1004.5360824742268,0.5051546391752577,1.41
18704,73,82254,18,161,13,0.28,21,107,1126.7671232876712,0.2465753424657534,1.05
18705,29,81345,16,261,3,0.74,15,35,2805.0,0.5517241379310345,0.81
18706,17,145344,7,158,11,0.99,58,90,8549.64705882353,0.4117647058823529,0.71
18707,92,143900,49,226,4,0.53,23,204,1564.1304347826087,0.532608695652174,1.08
18708,99,45431,6,159,4,0.53,5,334,458.8989898989899,0.0606060606060606,1.17
18709,24,139928,54,297,9,0.97,34,264,5830.333333333333,1.0,0.61
18710,76,12223,10,312,10,0.36,24,278,160.82894736842104,0.131578947368421,0.85
18711,64,40413,2,328,4,0.4,26,204,631.453125,0.03125,0.84
18712,77,57822,1,45,2,0.7,8,46,750.9350649350649,0.0129870129870129,1.32
18713,25,36689,18,343,5,0.49,8,289,1467.56,0.72,0.59
18714,65,188468,27,311,3,0.77,42,245,2899.507692307692,0.4153846153846154,0.91
18715,88,13637,55,122,8,0.41,56,257,154.9659090909091,0.625,1.28
18716,83,178606,27,213,11,0.69,6,92,2151.879518072289,0.3253012048192771,0.99
18717,30,198486,24,157,1,0.77,26,67,6616.2,0.8,1.05
18718,58,75038,10,163,10,0.64,43,80,1293.7586206896551,0.1724137931034483,1.06
18719,46,16266,39,281,0,0.2,34,126,353.60869565217394,0.8478260869565217,0.92
18720,15,49068,42,49,6,0.52,52,10,3271.2,1.0,1.02
18721,41,100625,1,129,14,0.97,44,263,2454.268292682927,0.024390243902439,0.97
18722,15,176428,11,361,8,0.1,27,180,11761.866666666669,0.7333333333333333,0.38
18723,31,87295,40,363,9,0.71,15,114,2815.967741935484,1.0,0.54
18724,98,147118,37,262,8,0.79,18,68,1501.204081632653,0.3775510204081632,1.0
18725,87,127069,11,154,2,0.68,2,132,1460.5632183908046,0.1264367816091954,1.15
18726,38,26270,49,335,11,0.11,25,313,691.3157894736842,1.0,0.62
18727,42,120693,24,304,14,0.07,48,345,2873.6428571428573,0.5714285714285714,0.7
18728,65,77342,36,45,10,0.51,9,5,1189.876923076923,0.5538461538461539,1.21
18729,91,121324,30,247,12,0.32,16,199,1333.2307692307693,0.3296703296703296,0.97
18730,57,38988,53,220,14,0.39,5,311,684.0,0.9298245614035088,0.84
18731,69,125291,16,212,0,0.27,51,67,1815.8115942028985,0.2318840579710145,1.13
18732,7,53179,47,320,8,0.82,25,355,7597.0,1.0,0.06
18733,71,36892,11,1,6,0.85,44,75,519.6056338028169,0.1549295774647887,1.41
18734,32,117441,29,205,7,0.02,23,76,3670.03125,0.90625,0.86
18735,18,161584,1,229,10,0.81,4,247,8976.888888888889,0.0555555555555555,0.54
18736,56,191237,15,334,14,0.67,31,39,3414.9464285714284,0.2678571428571428,0.7
18737,34,107490,0,191,5,0.45,44,80,3161.470588235294,0.0,0.97
18738,62,137171,51,319,9,0.08,19,361,2212.435483870968,0.8225806451612904,0.78
18739,58,54487,33,355,5,0.67,8,199,939.4310344827586,0.5689655172413793,0.73
18740,73,96847,44,252,10,0.26,38,10,1326.6712328767123,0.6027397260273972,0.96
18741,19,91845,47,315,14,0.55,47,338,4833.9473684210525,1.0,0.38
18742,42,51003,0,88,3,0.22,36,29,1214.357142857143,0.0,1.19
18743,82,112292,50,14,1,0.88,41,256,1369.4146341463415,0.6097560975609756,1.46
18744,18,67886,35,164,0,0.35,17,255,3771.444444444444,1.0,1.01
18745,61,12739,51,261,13,0.69,5,154,208.8360655737705,0.8360655737704918,0.81
18746,63,87838,2,44,5,0.49,19,30,1394.2539682539682,0.0317460317460317,1.28
18747,12,105034,33,331,8,0.91,16,109,8752.833333333334,1.0,0.32
18748,76,13384,11,179,9,0.23,11,65,176.10526315789474,0.1447368421052631,1.05
18749,23,165166,55,105,9,0.96,2,15,7181.130434782609,1.0,0.85
18750,36,134192,57,321,1,0.75,5,345,3727.555555555556,1.0,0.76
18751,99,133065,44,147,0,0.7,35,19,1344.090909090909,0.4444444444444444,1.28
18752,33,88295,26,189,0,0.84,55,28,2675.6060606060605,0.7878787878787878,1.08
18753,45,19150,49,128,13,0.65,17,353,425.55555555555554,1.0,0.96
18754,79,65681,36,347,6,0.11,37,249,831.4050632911392,0.4556962025316455,0.86
18755,49,46388,54,204,13,0.7,15,271,946.6938775510204,1.0,0.86
18756,17,115082,24,29,0,0.44,23,121,6769.529411764706,1.0,1.24
18757,31,52116,11,9,8,0.55,54,334,1681.1612903225807,0.3548387096774194,1.22
18758,23,187825,50,108,8,0.41,43,61,8166.304347826087,1.0,0.96
18759,30,102085,32,149,10,0.17,18,38,3402.833333333333,1.0,0.87
18760,57,171859,8,284,2,0.48,37,355,3015.0701754385964,0.1403508771929824,0.93
18761,55,36673,0,324,10,0.06,3,288,666.7818181818182,0.0,0.7
18762,41,140362,55,138,1,0.05,34,206,3423.4634146341464,1.0,1.13
18763,13,61123,49,153,8,0.53,24,333,4701.769230769231,1.0,0.66
18764,96,17627,22,146,13,0.18,59,297,183.61458333333331,0.2291666666666666,1.24
18765,56,74474,27,35,13,0.62,2,213,1329.892857142857,0.4821428571428571,1.15
18766,58,190916,2,183,2,0.19,20,204,3291.655172413793,0.0344827586206896,1.06
18767,7,63904,37,264,1,0.81,8,216,9129.142857142857,1.0,0.71
18768,73,196777,53,134,3,0.15,45,212,2695.575342465753,0.726027397260274,1.23
18769,12,104798,35,17,14,0.44,43,319,8733.166666666666,1.0,0.59
18770,18,69245,55,136,6,0.47,28,1,3846.944444444444,1.0,0.88
18771,7,159701,43,197,12,0.62,58,130,22814.42857142857,1.0,-0.02
18772,28,111958,43,44,3,0.4,9,8,3998.5,1.0,1.15
18773,17,115673,4,78,7,0.66,30,11,6804.294117647059,0.2352941176470588,0.93
18774,47,45186,54,86,11,0.77,54,20,961.4042553191488,1.0,1.14
18775,33,130522,28,208,4,0.12,11,44,3955.212121212121,0.8484848484848485,0.89
18776,76,47537,52,223,13,0.07,21,315,625.4868421052631,0.6842105263157895,0.96
18777,55,31832,12,252,1,0.68,52,17,578.7636363636364,0.2181818181818181,1.02
